"","Package.ID","Brand","Product","Batch","Strain","Distribution.Chain","Date.of.Harvest","Date.of.Manufacture","Cultivated.By","Laboratory.Testing.Results","Point.of.Intended.Sale","Extraction.Method"
"66","55836","DTF - Downtown Flower","Gello 3.5g - Signature","Gell-231130.0001-W48","Gello","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/13/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/549de380-9697-4fad-b41d-af8b50c4e844","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"67","55759","DTF - Downtown Flower","Blue Dream 14g Smalls - Signature","BLDR-231130.0001-W48","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/12/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/bd2344af-cfc6-4119-9ed1-2c77da1d82f3","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"68","55776","DTF - Downtown Flower","Cherry Treat 14g Smalls - Signature","ChryTrt-231130.0001-W48","Cherry Treat","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/12/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/40789094-58b9-450f-bc9e-b2dbd84ce799","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"69","55775","DTF - Downtown Flower","DTF Premium Preroll 1g - Gello","Gell-231130.0001-W48","Gello","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/12/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/549de380-9697-4fad-b41d-af8b50c4e844","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"70","55752","DTF - Downtown Flower","Fatso 14g Smalls - Signature","224-231031.0001-W44","Fatso","Forever 46, LLC - 00000057DCHF00477864","10/31/2023","02/12/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3577b8bf-e750-40ed-96c4-a41f93035c05","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"71","55753","DTF - Downtown Flower","Kosher Kush 14g Smalls - Signature","235-231130.0001-W48","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/12/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3a22db7c-20d6-4a76-a457-c0ee01ff5d9f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"72","55746","DTF - Downtown Flower","Gastropop 14g Smalls - Signature","324s-231130.0001-W48","Gastropop","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/09/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/87b5aaad-c03a-4b22-a19f-38d09a8d0218","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"73","55740","DTF - Downtown Flower","Gastropop 7g - Mid","324s-231214.0001-W50","Gastropop","Forever 46, LLC - 00000057DCHF00477864","12/14/2023","02/09/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/1bd2b487-9d2b-47b9-920b-ba74d33e5a71","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"74","55738","DTF - Downtown Flower","Mellow Squirt 14g Smalls - Mid","MSQ-231116.0001-W46","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/09/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e2c6bece-a4c6-4372-bac7-899347bac441","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"75","55739","DTF - Downtown Flower","Strawberry Mo'nana 14g Smalls - Mid","SMo-231130.0001-W48","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/09/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/29754aca-4dce-482d-831b-9b5bf1f3d1b6","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"76","55689","DTF - Downtown Flower","Fatso 3.5g - Signature","224-231116.0001-W46","Fatso","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/07/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/f766997b-5e49-471e-8d25-6f8a15ea3230","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"77","55688","DTF - Downtown Flower","Gello 3.5g - Signature","Gell-231130.0001-W48","Gello","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/07/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/549de380-9697-4fad-b41d-af8b50c4e844","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"78","55579","DTF - Downtown Flower","DTF Premium Preroll 1g - Blue Dream","BLDR-231130.0001-W48","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/bd2344af-cfc6-4119-9ed1-2c77da1d82f3","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"79","55583","DTF - Downtown Flower","DTF Premium Preroll 1g - Cherry Treat","ChryTrt-231116.0001-W46","Cherry Treat","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/dc3c04ae-1ec2-4c9e-82c4-46d7f8f56742","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"80","55576","DTF - Downtown Flower","DTF Premium Preroll 1g - Fresh Fritter","FrFr-231116.0001-W46","Fresh Fritter","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/b1c1174f-6209-4bc7-a007-711316b74689","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"81","55577","DTF - Downtown Flower","DTF Premium Preroll 1g - Kosher Kush","235-231130.0001-W48","Kosher Kush","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/3a22db7c-20d6-4a76-a457-c0ee01ff5d9f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"82","55582","DTF - Downtown Flower","DTF Premium Preroll 1g - Mendo Dosi","323s-231116.0001-W46","Mendo Dosi","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/742bc8b2-4343-4ec3-95fa-8b94be66a4b0","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"83","55574","DTF - Downtown Flower","DTF Premium Preroll 1g - Wedding Cake","WeCa-231116.0001-W46","Wedding Cake","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/a84b9e55-526f-480d-82c8-1ee9bc2fa776","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"84","55604","DTF - Downtown Flower","Fresh Fritter 14g Smalls - Mid","FrFr-231130.0001-W48","Fresh Fritter","Forever 46, LLC - 00000057DCHF00477864","11/30/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/a3dcdee3-e05b-4875-b67b-3da5f88f16ea","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"85","55601","DTF - Downtown Flower","Gastropop 14g Smalls - Mid","324s-230918.0001-W38","Gastropop","Forever 46, LLC - 00000057DCHF00477864","9/18/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/2s7e37n2","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"86","55602","DTF - Downtown Flower","Gastropop 14g Smalls - Mid","324s-231017.0001-W42","Gastropop","Forever 46, LLC - 00000057DCHF00477864","10/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/3m3s623u","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"87","55589","DTF - Downtown Flower","Mellow Squirt 14g Smalls - Mid","MSQ-231031.0001-W44","Mellow Squirt","Forever 46, LLC - 00000057DCHF00477864","10/31/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/345d1c37-e59b-4ca2-a1a4-ac2a50c6159c","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"88","55612","DTF - Downtown Flower","Strawberry Mo'nana 14g Smalls - Mid","SMo-231116.0001-W46","Strawberry Mo'nana","Forever 46, LLC - 00000057DCHF00477864","11/16/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/e97bfbd7-bf33-4625-bf8c-babe76485acf","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"89","56291","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","231121-006BD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/21c699f5-65b4-4309-8f97-e76de7126612","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"90","56767","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","231121-006BD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/21c699f5-65b4-4309-8f97-e76de7126612","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"91","56289","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","231121-006BW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/aaf6c1c1-c76c-4c50-a997-5f78ac83ca85","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"92","56841","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","231121-006BW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/aaf6c1c1-c76c-4c50-a997-5f78ac83ca85","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"93","56433","iLAVA","ClearGold Cartridge 1000mg - Bubba Kush","231121-006BK","Bubba Kush","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/7a8e66c8-8e7e-4d1d-93f1-dc3bc774efce","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"94","56090","iLAVA","ClearGold Cartridge 1000mg - Green Crack","231121-006GC","Green Crack","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/ca02d82d-1b0b-465b-8a25-f240d8f074ee","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"95","56818","iLAVA","ClearGold Cartridge 1000mg - Northern Lights","231121-006NL","Northern Lights","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/4f24be0d-a04a-400a-891f-67eedf46fead","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"96","56297","iLAVA","ClearGold Cartridge 1000mg - Purple Punch","231121-006PP","Purple Punch","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","http://tinyurl.com/5nhdb5wv","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"97","56408","iLAVA","ClearGold Cartridge 1000mg - Strawberry Cough","231121-006SC","Strawberry Cough","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/5502684a-a6ae-48d5-b55d-9f8369943b1f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"98","56524","iLAVA","ClearGold Cartridge 500mg - Acapulco Gold","231121-006AG","Acapulco Gold","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/99621efa-36a1-4389-b225-59a2d0b938d2","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"99","56290","iLAVA","ClearGold Cartridge 500mg - Blue Dream","231121-006BD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/21c699f5-65b4-4309-8f97-e76de7126612","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"100","56766","iLAVA","ClearGold Cartridge 500mg - Blue Dream","231121-006BD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/21c699f5-65b4-4309-8f97-e76de7126612","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"101","56288","iLAVA","ClearGold Cartridge 500mg - Blue Widow","231121-006BW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/aaf6c1c1-c76c-4c50-a997-5f78ac83ca85","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"102","56840","iLAVA","ClearGold Cartridge 500mg - Blue Widow","231121-006BW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/aaf6c1c1-c76c-4c50-a997-5f78ac83ca85","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"103","56432","iLAVA","ClearGold Cartridge 500mg - Bubba Kush","231121-006BK","Bubba Kush","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/7a8e66c8-8e7e-4d1d-93f1-dc3bc774efce","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"104","56089","iLAVA","ClearGold Cartridge 500mg - Green Crack","231121-006GC","Green Crack","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/ca02d82d-1b0b-465b-8a25-f240d8f074ee","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"105","56817","iLAVA","ClearGold Cartridge 500mg - Northern Lights","231121-006NL","Northern Lights","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/4f24be0d-a04a-400a-891f-67eedf46fead","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"106","56407","iLAVA","ClearGold Cartridge 500mg - Strawberry Cough","231121-006SC","Strawberry Cough","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/5502684a-a6ae-48d5-b55d-9f8369943b1f","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2359","56440       ","iLAVA","GOLD Disposable Cartridge 1000mg - Bubba Kush","231121-006BK","Bubba Kush","Forever 46, LLC - 00000057DCHF00477864","07/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477853","https://orders.confidentcannabis.com/report/public/pdf/7a8e66c8-8e7e-4d1d-93f1-dc3bc774efce","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2360","56096       ","iLAVA","GOLD Disposable Cartridge 1000mg - Purple Punch","231121-006PP","Purple Punch","Forever 46, LLC - 00000057DCHF00477864","07/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477854","https://orders.confidentcannabis.com/report/public/pdf/9aa247cb-07cf-453b-9bd5-8d4868e94c4b","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2368","56099       ","iLAVA","GOLD Disposable Cartridge 1000mg - Acapulco Gold","231121-006AG","Acapulco Gold","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477862","https://orders.confidentcannabis.com/report/public/pdf/99621efa-36a1-4389-b225-59a2d0b938d2","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2369","56135       ","iLAVA","GOLD Disposable Cartridge 1000mg - Acapulco Gold","231121-006AG","Acapulco Gold","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477863","https://orders.confidentcannabis.com/report/public/pdf/99621efa-36a1-4389-b225-59a2d0b938d2","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2370","56318       ","iLAVA","GOLD Disposable Cartridge 1000mg - Hawaiian Haze","231121-0062HH","Hawaiian Haze","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/6a18870a-8b37-4e0a-99ac-7b299ff88661","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2371","56525       ","iLAVA","GOLD Disposable Cartridge 1000mg - Acapulco Gold","231121-006AG","Acapulco Gold","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477865","https://orders.confidentcannabis.com/report/public/pdf/99621efa-36a1-4389-b225-59a2d0b938d2","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2372","57128       ","iLAVA","GOLD Disposable Cartridge 1000mg - Acapulco Gold","231121-006AG","Acapulco Gold","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477866","https://orders.confidentcannabis.com/report/public/pdf/99621efa-36a1-4389-b225-59a2d0b938d2","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2373","56456       ","iLAVA","GOLD Disposable Cartridge 1000mg - Green Dream","231121-006GD2","Green Dream","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477867","https://orders.confidentcannabis.com/report/public/pdf/5a922c6e-d50c-4a1c-b2da-17de2a71c572","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"2374","57030       ","iLAVA","GOLD Disposable Cartridge 1000mg - Hawaiian Haze","231121-006HH","Hawaiian Haze","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","02/06/2024","Forever 46, LLC - 00000057DCHF00477868","https://orders.confidentcannabis.com/report/public/pdf/a40df4fc-8f8d-4f55-847f-3ae5e184c9e5","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
